time_window,src_mac,protocol,pkt_count,pkt_rate,byte_mean,byte_rate,iat_mean,iat_std,label
7420,16,1,2,0.1,53.0,5.3,10039.0,0.0,0
7420,17,1,2,0.1,53.0,5.3,9969.0,0.0,0
7420,17,2,1,0.05,102.0,5.1,0.0,0.0,0
7420,18,1,5,0.25,54.0,13.5,4785.25,713.0490282348519,0
7420,18,2,1,0.05,102.0,5.1,0.0,0.0,0
7420,19,1,4,0.2,54.0,10.8,4791.666666666667,571.9670736443957,0
7420,20,1,4,0.2,54.0,10.8,5088.666666666667,316.4195527038954,0
7420,21,1,18,0.9,54.0,48.6,1081.8235294117646,1005.0783697860405,0
7420,22,1,9,0.45,54.0,24.3,1990.25,990.28419441809,0
7420,23,1,9,0.45,55.0,24.75,1969.75,935.2024608912996,0
7420,24,0,5,0.25,25.0,6.25,1992.5,10.878112581387173,2
7420,24,1,5,0.25,54.0,13.5,2250.0,307.13514940494844,0
7420,25,0,5,0.25,25.0,6.25,1992.5,38.126980822859096,2
7420,25,1,6,0.3,54.0,16.2,1936.0,1251.913135964313,0
7420,26,0,5,0.25,25.0,6.25,2004.0,18.34847859269718,2
7420,26,1,7,0.35,54.0,18.9,1583.1666666666667,901.4262957483916,0
7420,26,2,1,0.05,102.0,5.1,0.0,0.0,0
7420,28,1,3,0.15,53.0,7.95,5484.5,7733.62686583727,0
7420,28,2,14,0.7,71.5,50.05,1431.7692307692307,1115.485630704265,0
7420,29,1,32,1.6,63.3125,101.3,578.8709677419355,1109.1427543208156,0
7420,29,2,16,0.8,73.8125,59.05,1267.7333333333333,1423.1617449822602,0
7420,30,1,2,0.1,53.0,5.3,9289.0,0.0,0
7420,30,2,11,0.55,74.72727272727273,41.1,1902.4,1316.8310614670525,0
7420,31,1,9,0.45,54.0,24.3,1873.125,2532.0889985205044,0
7420,31,2,11,0.55,74.72727272727273,41.1,1950.4,1328.507282629644,0
7420,32,1,3,0.15,54.0,8.1,5351.5,154.8563850798539,0
7420,32,2,13,0.65,74.92307692307692,48.7,1568.3333333333333,1485.7880879937902,0
7420,33,1,8,0.4,54.0,21.6,2070.285714285714,2558.602659935413,0
7420,33,2,10,0.5,69.7,34.85,2129.3333333333335,1446.5203074965798,0
7420,34,1,15,0.75,54.0,40.5,1314.2142857142858,919.1913819783651,0
7420,34,2,12,0.6,73.08333333333333,43.85,1556.8181818181818,2015.6280816748817,0
7420,35,1,9,0.45,54.0,24.3,2079.125,645.650820601087,0
7420,35,2,14,0.7,71.5,50.05,1383.3846153846155,1492.3014964846268,0
7420,36,1,11,0.55,55.0,30.25,1685.9,767.5043901430719,0
7420,36,2,10,0.5,74.6,37.3,2006.5555555555557,1560.6690160882217,0
7420,37,1,6,0.3,55.0,16.5,3834.4,357.11034709176374,0
7420,37,2,19,0.95,59.78947368421053,56.8,1091.1666666666667,886.8049225101512,3
7420,38,1,11,0.55,55.0,30.25,1572.3,1958.9215315235745,0
7420,38,2,13,0.65,59.84615384615385,38.9,1453.8333333333333,675.3793322454001,3
7420,39,1,11,0.55,63.0,34.65,1784.4,1797.7460085092976,0
7420,39,2,17,0.85,60.76470588235294,51.65,1210.4375,1045.2386629378,3
7420,41,2,13,0.65,79.07692307692308,51.4,1647.1666666666667,1994.0326811096484,4
7420,42,1,6,0.3,69.33333333333333,20.8,3202.4,6544.108021724581,0
7420,42,2,16,0.8,87.9375,70.35,1245.2666666666667,1615.15715585055,4
7420,43,1,27,1.35,63.148148148148145,85.25,713.0769230769231,1452.8444905929036,0
7420,43,2,20,1.0,84.35,84.35,881.3157894736842,1119.8326289937547,0
7420,44,1,2,0.1,61.0,6.1,16.0,0.0,0
7420,44,2,18,0.9,87.88888888888889,79.1,1086.4705882352941,882.5700480448463,4
7420,45,1,6,0.3,54.0,16.2,3087.0,2839.9580102529685,0
7420,45,2,8,0.4,97.5,39.0,1988.857142857143,2483.2131354739718,0
7420,46,1,1,0.05,61.0,3.05,0.0,0.0,0
7420,46,2,11,0.55,84.81818181818181,46.65,1644.6,2009.9537418668233,4
7420,47,1,11,0.55,62.27272727272727,34.25,1653.9,2355.852119958108,0
7420,47,2,14,0.7,89.78571428571429,62.85,1281.8461538461538,1942.9260084622301,4
7420,48,1,32,1.6,59.53125,95.25,642.3870967741935,801.2208466841649,0
7420,48,2,14,0.7,88.28571428571429,61.8,1286.076923076923,1566.9291869523258,0
7420,49,1,5,0.25,63.0,15.75,1060.75,1191.360391877006,0
7420,49,2,5,0.25,94.8,23.7,3158.25,2313.985648903928,4
7420,50,1,15,0.75,66.26666666666667,49.7,776.2142857142857,2136.348508682385,0
7420,50,2,11,0.55,86.45454545454545,47.55,1623.1,1330.0398866199464,4
7420,51,1,20,1.0,64.8,64.8,668.578947368421,1137.8418810181097,0
7420,51,2,13,0.65,85.23076923076923,55.4,774.6666666666666,920.9041341216926,4
7420,52,1,6,0.3,59.333333333333336,17.8,2892.6,4254.674993463073,0
7420,52,2,16,0.8,81.875,65.5,1176.0666666666666,1927.5264484628503,4
7440,2,1,2,0.1,53.0,5.3,9266.0,0.0,0
7440,2,2,9,0.45,72.11111111111111,32.45,1850.0,1979.2865958651437,0
7440,3,1,2,0.1,53.0,5.3,10406.0,0.0,0
7440,3,2,8,0.4,71.625,28.65,2003.857142857143,2273.2559196426773,0
7440,4,1,2,0.1,53.0,5.3,10289.0,0.0,0
7440,4,2,8,0.4,68.125,27.25,2412.8571428571427,1960.306049963579,0
7440,5,1,5,0.25,54.0,13.5,3601.5,2474.1659200627596,0
7440,5,2,10,0.5,74.6,37.3,2114.5555555555557,1947.259234867761,0
7440,6,1,6,0.3,54.0,16.2,3721.8,2153.661811891551,0
7440,6,2,10,0.5,74.6,37.3,2125.8888888888887,1459.4175588607638,0
7440,7,1,6,0.3,54.0,16.2,3660.6,2070.187986633098,0
7440,7,2,7,0.35,71.0,24.85,2981.8333333333335,3408.8388296701073,0
7440,8,1,11,0.55,54.0,29.7,1729.7,1190.6348493322562,0
7440,8,2,12,0.6,69.0,41.4,1725.6363636363637,1387.6279236688251,0
7440,9,1,12,0.6,54.0,32.4,1633.5454545454545,753.2533921113617,0
7440,9,2,11,0.55,70.27272727272727,38.65,1915.5,1324.4481660089398,0
7440,10,1,11,0.55,55.0,30.25,1618.8,992.3620307125822,0
7440,10,2,10,0.5,72.5,36.25,1686.5555555555557,2722.083398387672,0
7440,11,1,7,0.35,53.0,18.55,2722.6666666666665,536.9833020370994,1
7440,11,2,10,0.5,86.5,43.25,2145.4444444444443,1385.5619898718994,0
7440,12,1,44,2.2,53.0,116.6,440.95348837209303,403.8090634073514,1
7440,12,2,8,0.4,83.875,33.55,2134.1428571428573,1482.942168862453,0
7440,13,1,22,1.1,53.0,58.3,838.1428571428571,800.339320895474,1
7440,13,2,8,0.4,83.875,33.55,2094.714285714286,2012.2073877780522,0
7440,15,1,3,0.15,53.0,7.95,4730.5,6680.037761869315,0
7440,16,1,2,0.1,53.0,5.3,9531.0,0.0,0
7440,16,2,1,0.05,102.0,5.1,0.0,0.0,0
7440,17,1,2,0.1,53.0,5.3,9868.0,0.0,0
7440,18,1,5,0.25,54.0,13.5,3459.0,2377.4982649835943,0
7440,19,1,6,0.3,54.0,16.2,2850.0,2617.90517398931,0
7440,20,1,11,0.55,54.0,29.7,1623.5,2548.644225640152,0
7440,20,2,1,0.05,102.0,5.1,0.0,0.0,0
7440,21,1,11,0.55,54.0,29.7,1924.0,901.1871183179563,0
7440,22,1,18,0.9,54.0,48.6,1072.764705882353,1095.3193329693725,0
7440,22,2,1,0.05,102.0,5.1,0.0,0.0,0
7440,23,1,18,0.9,55.0,49.5,1140.235294117647,983.2341741296783,0
7440,24,0,10,0.5,25.0,12.5,1999.111111111111,23.560796062763057,2
7440,24,2,2,0.1,102.0,10.2,15.0,0.0,0
7440,25,0,10,0.5,25.0,12.5,2005.0,29.504236983863855,2
7440,25,2,2,0.1,102.0,10.2,7.0,0.0,0
7440,26,0,10,0.5,25.0,12.5,1996.4444444444443,18.51425876933176,2
7440,28,1,2,0.1,53.0,5.3,23.0,0.0,0
7440,28,2,10,0.5,69.7,34.85,1901.111111111111,1160.7555130651376,0
7440,29,1,2,0.1,53.0,5.3,10914.0,0.0,0
7440,29,2,17,0.85,72.29411764705883,61.45,1222.125,1812.8369985559466,0
7440,30,1,2,0.1,53.0,5.3,10720.0,0.0,0
7440,30,2,11,0.55,74.72727272727273,41.1,1896.8,1858.6104008700215,0
7440,31,1,4,0.2,54.0,10.8,3645.6666666666665,3154.8147859000114,0
7440,31,2,13,0.65,76.53846153846153,49.75,1548.9166666666667,1459.7433434641443,0
7440,32,1,9,0.45,54.0,24.3,2454.375,2629.2235104412753,0
7440,32,2,12,0.6,74.83333333333333,44.9,1755.7272727272727,1788.0442439105968,0
7440,33,1,6,0.3,58.5,17.55,2737.4,2562.9980101435895,0
7440,33,2,13,0.65,80.3076923076923,52.2,1565.1666666666667,1212.4215313565533,0
7440,34,1,14,0.7,54.0,37.8,1269.2307692307693,976.0993079468701,0
7440,34,2,10,0.5,74.6,37.3,2190.1111111111113,2059.914588304843,0
7440,35,1,8,0.4,55.0,22.0,2104.8571428571427,1650.6377988090371,0
7440,35,2,15,0.75,68.53333333333333,51.4,1203.2142857142858,1095.77399259936,0
7440,36,1,10,0.5,55.0,27.5,1551.2222222222222,757.7042262284435,0
7440,36,2,13,0.65,74.92307692307692,48.7,1633.5,1572.9458466087242,0
7440,37,1,5,0.25,55.0,13.75,4005.75,520.8629858225673,0
7440,37,2,22,1.1,51.81818181818182,57.0,916.6666666666666,526.7169385289725,3
7440,38,1,9,0.45,55.0,24.75,1563.75,2121.3075314195116,0
7440,38,2,19,0.95,53.526315789473685,50.85,1065.0555555555557,843.0955895997881,3
7440,39,1,4,0.2,55.0,11.0,4614.333333333333,68.23733093647009,0
7440,39,2,20,1.0,50.8,50.8,1023.8421052631579,643.8914041597986,3
7440,41,1,8,0.4,64.75,25.9,2302.4285714285716,3622.8862277261233,0
7440,41,2,8,0.4,87.75,35.1,1507.857142857143,1068.8410278695064,4
7440,42,1,2,0.1,61.0,6.1,9437.0,0.0,0
7440,42,2,7,0.35,89.42857142857143,31.3,2211.0,1891.6332625538175,4
7440,43,1,14,0.7,65.92857142857143,46.15,802.9230769230769,871.8863134547665,0
7440,43,2,9,0.45,92.22222222222223,41.5,1867.25,1640.5578101887872,0
7440,44,1,12,0.6,66.33333333333333,39.8,1495.0,3252.232894489569,0
7440,44,2,9,0.45,88.77777777777777,39.95,1860.75,1477.2338774112338,4
7440,45,1,34,1.7,63.23529411764706,107.5,517.7575757575758,615.7123430579733,0
7440,45,2,16,0.8,83.1875,66.55,965.6,1233.528261301123,0
7440,46,1,3,0.15,61.0,9.15,27.5,31.81980515339464,0
7440,46,2,8,0.4,90.375,36.15,2276.8571428571427,1597.3447163518408,4
7440,47,1,16,0.8,62.0,49.6,1262.0,989.9782104384203,0
7440,47,2,10,0.5,88.0,44.0,1363.6666666666667,1920.5695769744975,4
7440,48,1,27,1.35,58.074074074074076,78.4,717.8461538461538,883.1190493838388,0
7440,48,2,16,0.8,85.125,68.1,1125.2666666666667,2334.6370310321618,0
7440,49,1,5,0.25,63.0,15.75,4953.0,6423.964404218525,0
7440,49,2,10,0.5,87.5,43.75,2011.6666666666667,1286.9518250501842,4
7440,50,1,18,0.9,64.44444444444444,58.0,1168.5882352941176,2345.615645700066,0
7440,50,2,20,1.0,85.65,85.65,961.3157894736842,1328.8694046959024,4
7440,51,1,39,1.95,66.6923076923077,130.05,502.86842105263156,672.1122883603655,0
7440,51,2,13,0.65,85.23076923076923,55.4,1315.75,1604.4998158587957,4
7440,52,1,18,0.9,62.44444444444444,56.2,959.1176470588235,1707.9390680858958,0
7440,52,2,14,0.7,84.21428571428571,58.95,1409.6923076923076,1434.8359595330858,4
7460,2,1,5,0.25,53.0,13.25,2318.25,4610.501373675825,0
7460,2,2,9,0.45,72.11111111111111,32.45,1618.125,1536.1829725003463,0
7460,3,1,2,0.1,53.0,5.3,9212.0,0.0,0
7460,3,2,6,0.3,70.16666666666667,21.05,3003.6,2720.5695727181837,0
7460,4,1,3,0.15,53.0,7.95,4890.5,6894.998223350025,0
7460,4,2,9,0.45,72.11111111111111,32.45,1927.125,2330.2561132998726,0
7460,5,1,4,0.2,54.0,10.8,5599.333333333333,346.51166406534327,0
7460,5,2,8,0.4,74.25,29.7,2301.285714285714,1308.6108046685379,0
7460,6,1,6,0.3,54.0,16.2,3076.4,2848.0241923129797,0
7460,6,2,7,0.35,71.0,24.85,2641.0,2729.504570430319,0
7460,7,1,6,0.3,54.0,16.2,2667.0,2451.917107081722,0
7460,7,2,9,0.45,72.11111111111111,32.45,2153.375,1412.9252267648742,0
7460,8,1,17,0.85,54.94117647058823,46.7,1173.375,963.0797042128271,1
7460,8,2,8,0.4,71.625,28.65,1607.142857142857,754.071930382292,0
7460,9,1,15,0.75,54.0,40.5,1392.9285714285713,749.289659948337,0
7460,9,2,9,0.45,79.88888888888889,35.95,1858.375,1603.797808551404,0
7460,10,1,11,0.55,55.0,30.25,1922.6,492.5322775660946,0
7460,10,2,11,0.55,74.72727272727273,41.1,1902.3,1983.6281041454206,0
7460,11,1,37,1.85,53.0,98.05,507.8611111111111,417.95099868475864,1
7460,11,2,5,0.25,88.6,22.15,3392.75,3476.2800400236265,0
7460,12,1,22,1.1,53.0,58.3,859.7142857142857,685.3949330756059,1
7460,12,2,8,0.4,86.5,34.6,2600.5714285714284,2357.855654130313,0
7460,13,1,10,0.5,53.8,26.9,1649.3333333333333,3936.163455701503,1
7460,13,2,17,0.85,85.52941176470588,72.7,1197.25,1724.5717342768512,0
7460,15,1,4,0.2,53.0,10.6,6593.666666666667,5725.143171426662,0
7460,16,1,4,0.2,53.0,10.6,3247.3333333333335,5570.85849159116,0
7460,17,1,3,0.15,53.0,7.95,4875.0,6827.823079137303,0
7460,18,1,5,0.25,54.0,13.5,3726.25,2488.461556196251,0
7460,19,1,4,0.2,54.0,10.8,4557.333333333333,470.6318447930754,0
7460,20,1,4,0.2,54.0,10.8,5580.666666666667,163.54306262673856,0
7460,21,1,10,0.5,54.0,27.0,1756.0,1146.7521528211753,0
7460,21,2,1,0.05,102.0,5.1,0.0,0.0,0
7460,22,1,13,0.65,54.0,35.1,1491.3333333333333,969.0510197032346,0
7460,23,1,13,0.65,55.0,35.75,1343.6666666666667,1220.6082189803672,0
7460,23,2,4,0.2,102.0,20.4,18.0,12.767145334803704,0
7460,24,0,10,0.5,25.0,12.5,2002.4444444444443,22.79863543674879,2
7460,25,0,10,0.5,25.0,12.5,2001.6666666666667,33.35416016031583,2
7460,26,0,10,0.5,25.0,12.5,2000.0,21.805962487356535,2
7460,28,1,2,0.1,53.0,5.3,10765.0,0.0,0
7460,28,2,12,0.6,74.83333333333333,44.9,1507.090909090909,1443.418681779161,0
7460,29,1,2,0.1,53.0,5.3,10602.0,0.0,0
7460,29,2,13,0.65,78.6923076923077,51.15,1161.75,1649.0957370631943,0
7460,30,1,2,0.1,53.0,5.3,10563.0,0.0,0
7460,30,2,12,0.6,76.58333333333333,45.95,1698.3636363636363,1553.5502098565898,0
7460,31,1,5,0.25,54.0,13.5,3541.5,2366.3622574181945,0
7460,31,2,10,0.5,74.6,37.3,1550.3333333333333,1837.3359790740506,0
7460,32,1,5,0.25,54.0,13.5,3801.25,2358.3907472398773,0
7460,32,2,8,0.4,83.0,33.2,2357.5714285714284,1502.2741490978333,0
7460,33,1,5,0.25,54.0,13.5,4002.5,2640.0133206734645,0
7460,33,2,9,0.45,74.44444444444444,33.5,2118.75,1969.9360939598307,0
7460,34,1,12,0.6,54.0,32.4,1583.8181818181818,708.0205954888344,0
7460,34,2,11,0.55,74.72727272727273,41.1,1739.2,1486.1539325087126,0
7460,35,1,20,1.0,54.0,54.0,900.0526315789474,1056.5627432430867,0
7460,35,2,9,0.45,76.77777777777777,34.55,2280.25,1545.5388103459952,0
7460,36,1,15,0.75,55.0,41.25,1368.7857142857142,1095.9029419806109,0
7460,36,2,9,0.45,74.44444444444444,33.5,2458.0,1744.028178016137,0
7460,37,1,6,0.3,55.0,16.5,3174.2,1798.4257560433236,0
7460,37,2,50,2.5,35.54,88.85,405.9387755102041,246.98181513383273,3
7460,38,1,7,0.35,55.0,19.25,3175.8333333333335,1792.0812946589972,0
7460,38,2,33,1.65,46.515151515151516,76.75,607.84375,419.64517341747256,3
7460,39,1,8,0.4,55.0,22.0,2721.0,1912.5777544106975,0
7460,39,2,44,2.2,37.18181818181818,81.8,447.1162790697674,293.9466431419085,3
7460,41,1,3,0.15,61.333333333333336,9.2,5465.0,7696.150206434383,0
7460,41,2,10,0.5,92.7,46.35,1652.7777777777778,2346.1363865820854,4
7460,42,1,7,0.35,67.28571428571429,23.55,1210.8333333333333,957.667879103537,0
7460,42,2,12,0.6,94.25,56.55,1399.8181818181818,1728.5686459138276,4
7460,43,1,2,0.1,53.0,5.3,10233.0,0.0,0
7460,43,2,11,0.55,91.18181818181819,50.15,1927.4,1780.3424888986326,0
7460,44,1,3,0.15,64.0,9.6,8441.0,3705.239533417509,0
7460,44,2,13,0.65,86.84615384615384,56.45,852.25,927.7679103388656,4
7460,45,1,24,1.2,64.08333333333333,76.9,837.9565217391304,1145.771692245444,0
7460,45,2,16,0.8,83.5,66.8,1134.6666666666667,1071.6852994010792,0
7460,46,1,3,0.15,61.0,9.15,5375.0,552.9575028878802,0
7460,46,2,7,0.35,92.42857142857143,32.35,3093.8333333333335,3119.6952041291897,4
7460,47,1,13,0.65,62.15384615384615,40.4,1598.9166666666667,1585.9698184869455,0
7460,47,2,10,0.5,87.5,43.75,1757.7777777777778,1816.0397006795981,4
7460,48,1,10,0.5,54.0,27.0,2035.5555555555557,902.8460709211608,0
7460,48,2,6,0.3,91.66666666666667,27.5,2770.8,2231.878849758651,0
7460,49,1,10,0.5,63.0,31.5,1455.7777777777778,1162.7633871275982,0
7460,49,2,7,0.35,82.42857142857143,28.85,2039.0,2225.907365547812,4
7460,50,1,27,1.35,62.74074074074074,84.7,717.2307692307693,1102.8892712395857,0
7460,50,2,13,0.65,86.84615384615384,56.45,939.5,1234.5849136818856,4
7460,51,1,18,0.9,67.16666666666667,60.45,1141.5294117647059,1879.141796061671,0
7460,51,2,13,0.65,84.84615384615384,55.15,1196.5833333333333,1386.4803351281148,4
7460,52,1,9,0.45,60.22222222222222,27.1,2132.75,3813.112742329328,0
7460,52,2,16,0.8,83.5,66.8,1033.5333333333333,1423.873583206171,4
7480,2,1,2,0.1,53.0,5.3,10797.0,0.0,0
7480,2,2,8,0.4,74.25,29.7,2541.5714285714284,2269.499346929689,0
7480,3,1,2,0.1,53.0,5.3,10789.0,0.0,0
7480,3,2,7,0.35,71.0,24.85,2906.5,2003.2843782149353,0
7480,4,1,3,0.15,53.0,7.95,5218.5,7347.546563309415,0
7480,4,2,10,0.5,72.5,36.25,1494.3333333333333,1326.3058659298767,0
7480,5,1,5,0.25,54.0,13.5,3718.75,2554.7005532286294,0
7480,5,2,9,0.45,72.11111111111111,32.45,2165.125,2104.175063160994,0
7480,6,1,4,0.2,54.0,10.8,5164.0,750.3499183714222,0
7480,6,2,9,0.45,74.44444444444444,33.5,2178.25,2027.867828180976,0
7480,7,1,7,0.35,54.0,18.9,2527.3333333333335,2770.8474997131593,0
7480,7,2,8,0.4,71.625,28.65,2342.4285714285716,1805.653977293071,0
7480,8,1,17,0.85,56.8235294117647,48.3,1187.0625,931.2488008940826,1
7480,8,2,14,0.7,75.0,52.5,1359.3076923076924,1186.2096768429674,0
7480,9,1,14,0.7,54.0,37.8,1367.2307692307693,757.9238257509957,0
7480,9,2,8,0.4,65.5,26.2,2521.1428571428573,2164.0523275074647,0
7480,10,1,8,0.4,55.0,22.0,2284.5714285714284,680.2722144217605,0
7480,10,2,5,0.25,78.8,19.7,3373.0,2930.956726622441,0
7480,11,1,23,1.15,53.0,60.95,867.1818181818181,621.7298170169784,1
7480,11,2,11,0.55,93.54545454545455,51.45,1670.6,2743.5706742208126,0
7480,12,1,6,0.3,53.0,15.9,3081.2,463.68707120212014,1
7480,12,2,18,0.9,92.22222222222223,83.0,1000.4705882352941,2039.6056946640158,0
7480,13,1,3,0.15,61.0,9.15,7769.0,480.83261120685233,1
7480,13,2,6,0.3,86.5,25.95,3278.0,1250.660425535245,0
7480,15,1,1,0.05,53.0,2.65,0.0,0.0,0
7480,15,2,2,0.1,102.0,10.2,8.0,0.0,0
7480,16,1,3,0.15,53.0,7.95,4746.0,6656.703238090158,0
7480,17,1,4,0.2,53.0,10.6,3609.3333333333335,6224.706445554949,0
7480,17,2,2,0.1,102.0,10.2,31.0,0.0,0
7480,18,1,8,0.4,54.0,21.6,2079.285714285714,2577.8244518899855,0
7480,19,1,5,0.25,54.0,13.5,3605.5,2439.8126294178137,0
7480,19,2,1,0.05,102.0,5.1,0.0,0.0,0
7480,20,1,7,0.35,54.0,18.9,2461.1666666666665,2679.5492469194637,0
7480,20,2,2,0.1,102.0,10.2,12.0,0.0,0
7480,21,1,17,0.85,54.0,45.9,1193.1875,1020.0843898913462,0
7480,22,1,10,0.5,54.0,27.0,2041.6666666666667,893.0981189096749,0
7480,23,1,9,0.45,55.0,24.75,2204.875,397.60836348634024,0
7480,24,0,5,0.25,25.0,6.25,1992.25,38.239377609997774,2
7480,24,1,11,0.55,54.0,29.7,659.3,868.7576122768012,0
7480,25,0,5,0.25,25.0,6.25,1996.25,12.606215398233799,2
7480,25,1,5,0.25,54.0,13.5,1609.25,1145.6914578832586,0
7480,25,2,1,0.05,102.0,5.1,0.0,0.0,0
7480,26,0,5,0.25,25.0,6.25,2009.5,11.704699910719595,2
7480,26,1,5,0.25,54.0,13.5,1875.0,520.5490690927545,0
7480,28,1,2,0.1,53.0,5.3,10336.0,0.0,0
7480,28,2,9,0.45,82.22222222222223,37.0,2131.25,1717.6788948212309,0
7480,29,1,2,0.1,53.0,5.3,9868.0,0.0,0
7480,29,2,11,0.55,76.63636363636364,42.15,1920.0,1283.3595668314388,0
7480,30,1,2,0.1,53.0,5.3,9341.0,0.0,0
7480,30,2,11,0.55,74.72727272727273,41.1,1690.7,1736.0604860174403,0
7480,31,1,4,0.2,54.0,10.8,5247.333333333333,364.2311537105705,0
7480,31,2,14,0.7,73.0,51.1,1377.4615384615386,1077.3141460274107,0
7480,32,1,4,0.2,54.0,10.8,4785.0,431.9409681889413,0
7480,32,2,9,0.45,76.77777777777777,34.55,2385.25,1453.0030724576698,0
7480,33,1,7,0.35,54.0,18.9,2192.8333333333335,2405.1863475969312,0
7480,33,2,13,0.65,72.76923076923077,47.3,1503.1666666666667,1523.9692095036407,0
7480,34,1,13,0.65,54.0,35.1,1539.0833333333333,857.923863790142,0
7480,34,2,13,0.65,72.76923076923077,47.3,1545.5833333333333,1424.9257370335501,0
7480,35,1,14,0.7,54.0,37.8,1457.3846153846155,1105.518169491991,0
7480,35,2,11,0.55,70.27272727272727,38.65,1705.5,1527.4814601529902,0
7480,36,1,12,0.6,55.0,33.0,1479.4545454545455,1233.8971078364973,0
7480,36,2,8,0.4,83.0,33.2,2767.714285714286,2050.0729023041854,0
7480,37,1,4,0.2,55.0,11.0,4474.0,391.99107132688624,0
7480,37,2,16,0.8,55.0,44.0,1236.7333333333333,778.8469010261871,3
7480,38,1,5,0.25,55.0,13.75,4087.75,371.03402808906895,0
7480,38,2,43,2.15,38.55813953488372,82.9,462.9761904761905,367.2723776970981,3
7480,39,1,5,0.25,55.0,13.75,4058.75,486.5006851656703,0
7480,39,2,26,1.3,46.11538461538461,59.95,775.0,481.96377803039667,3
7480,41,1,3,0.15,61.0,9.15,4808.5,6790.346419734416,0
7480,41,2,12,0.6,85.58333333333333,51.35,1262.0,1716.9597549156474,4
7480,42,1,1,0.05,61.0,3.05,0.0,0.0,0
7480,42,2,14,0.7,86.28571428571429,60.4,1429.076923076923,1966.9568907976632,4
7480,43,1,3,0.15,53.0,7.95,5156.5,7258.45110887991,0
7480,43,2,7,0.35,93.14285714285714,32.6,2363.1666666666665,1357.980473595503,0
7480,44,1,2,0.1,61.0,6.1,16.0,0.0,0
7480,44,2,12,0.6,81.5,48.9,1676.909090909091,1659.4363172201247,4
7480,45,1,13,0.65,60.61538461538461,39.4,1552.0833333333333,1953.7899514130029,0
7480,45,2,16,0.8,86.4375,69.15,1085.4,1149.375656606664,0
7480,46,1,2,0.1,61.0,6.1,5266.0,0.0,0
7480,46,2,7,0.35,82.42857142857143,28.85,2255.3333333333335,1449.732481069065,4
7480,47,1,3,0.15,62.0,9.3,2812.5,3943.5345186773757,0
7480,47,2,9,0.45,83.88888888888889,37.75,1679.75,1932.8683164073616,4
7480,48,1,15,0.75,54.0,40.5,1228.2142857142858,1132.9601920205744,0
7480,48,2,10,0.5,90.1,45.05,2109.3333333333335,2417.0581809298674,0
7480,49,1,5,0.25,63.0,15.75,1712.75,1384.1896245336716,0
7480,49,2,9,0.45,94.55555555555556,42.55,2424.75,1977.3984171127477,4
7480,50,1,25,1.25,60.08,75.1,444.2083333333333,912.7666485527092,0
7480,50,2,12,0.6,83.83333333333333,50.3,1213.7272727272727,1174.4801480577771,4
7480,51,1,7,0.35,64.57142857142857,22.6,2571.6666666666665,3860.344423321145,0
7480,51,2,17,0.85,84.58823529411765,71.9,1119.625,1545.181062745291,4
7480,52,1,10,0.5,60.4,30.2,1754.3333333333333,2547.029740697976,0
7480,52,2,15,0.75,85.4,64.05,1293.5,1551.054616406825,4
7500,2,1,1,0.05,53.0,2.65,0.0,0.0,0
7500,2,2,11,0.55,72.81818181818181,40.05,1480.5,1829.3077773968066,0
7500,3,1,3,0.15,53.0,7.95,4894.5,6878.027660601548,0
7500,3,2,13,0.65,74.92307692307692,48.7,1577.75,1855.2151124967595,0
7500,4,1,3,0.15,53.0,7.95,5277.0,7420.378561771629,0
7500,4,2,16,0.8,72.0625,57.65,1233.8,1572.583643017348,0
7500,5,1,3,0.15,54.0,8.1,4867.0,685.8935777509511,0
7500,5,2,9,0.45,77.55555555555556,34.9,1917.75,2475.5222104206046,0
7500,6,1,5,0.25,54.0,13.5,3896.5,2585.745089266664,0
7500,6,2,9,0.45,77.55555555555556,34.9,2196.25,1477.3381226284753,0
7500,7,1,6,0.3,54.0,16.2,3114.0,2838.8017718748874,0
7500,7,2,11,0.55,74.72727272727273,41.1,1927.3,1817.6344853193732,0
7500,8,1,17,0.85,54.94117647058823,46.7,1201.9375,1068.193457431752,1
7500,8,2,15,0.75,70.4,52.8,1306.857142857143,1175.268666969574,0
7500,9,1,11,0.55,54.0,29.7,1772.5,771.6116251068279,0
7500,9,2,12,0.6,77.16666666666667,46.3,1654.7272727272727,1785.9273272397782,0
7500,10,1,12,0.6,55.0,33.0,1769.1818181818182,1772.9575188470712,0
7500,10,2,9,0.45,72.11111111111111,32.45,1578.25,2057.931746056844,0
7500,11,1,4,0.2,53.0,10.6,3864.6666666666665,6660.039814695805,1
7500,11,2,16,0.8,81.25,65.0,980.2,1216.0008341162552,0
7500,12,1,2,0.1,53.0,5.3,13430.0,0.0,1
7500,12,2,8,0.4,83.875,33.55,2375.0,955.8542427239278,0
7500,13,1,1,0.05,61.0,3.05,0.0,0.0,1
7500,13,2,11,0.55,83.63636363636364,46.0,1830.5,1804.4015474512441,0
7500,15,1,3,0.15,53.0,7.95,5371.0,7529.273006074358,0
7500,16,1,2,0.1,53.0,5.3,9179.0,0.0,0
7500,16,2,1,0.05,102.0,5.1,0.0,0.0,0
7500,17,1,3,0.15,53.0,7.95,4664.5,6585.285453190317,0
7500,18,1,5,0.25,54.0,13.5,3894.25,2608.0597353843973,0
7500,18,2,1,0.05,102.0,5.1,0.0,0.0,0
7500,19,1,5,0.25,54.0,13.5,3953.0,2651.610454044862,0
