frame_number,timestamp_ms,frame_len,is_udp,is_rpl,is_ack,mac_src,mac_dst,mac_seq_number,mac_pan_id,mac_fcf,mac_frame_type,mac_security,mac_pending,mac_ack_req,mac_pan_id_comp,mac_dst_mode,mac_src_mode,mac_version,ip_src,ip_dst,udp_src_port,udp_dst_port,udp_len,payload_size,payload_hex,rpl_type,rpl_code,rpl_rank,rpl_version,rpl_instance_id,rpl_mop,rpl_dtsn,rpl_flags,rpl_dao_sequence,rpl_dodagid,label
74723,4532649,53,1,0,0,14,18,70,43981.0,56433,1,0,1,1,1,3,3,1,14,18,9001.0,6001.0,20.0,12.0,69643d35207365713d393031,,,,,,,,,,0,0
74724,4532651,5,0,0,1,0,0,70,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74725,4532694,54,1,0,0,22,14,93,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d32323435,,,,,,,,,,0,0
74726,4532696,5,0,0,1,0,0,93,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74727,4532743,54,1,0,0,14,22,71,43981.0,56433,1,0,1,1,1,3,3,1,14,22,9001.0,6001.0,21.0,13.0,69643d39207365713d32323435,,,,,,,,,,0,0
74728,4532745,5,0,0,1,0,0,71,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74729,4533106,54,1,0,0,24,14,109,43981.0,56417,1,0,0,1,1,3,3,1,24,14,6001.0,9001.0,21.0,13.0,69643d3131207365713d353834,,,,,,,,,,0,0
74730,4533108,5,0,0,1,0,0,109,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74731,4533112,54,1,0,0,26,14,153,43981.0,56417,1,0,0,1,1,3,3,1,26,14,6001.0,9001.0,21.0,13.0,69643d3133207365713d353836,,,,,,,,,,0,0
74732,4533114,5,0,0,1,0,0,153,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74733,4533180,54,1,0,0,14,24,72,43981.0,56433,1,0,1,1,1,3,3,1,14,24,9001.0,6001.0,21.0,13.0,69643d3131207365713d353834,,,,,,,,,,0,0
74734,4533182,5,0,0,1,0,0,72,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74735,4533188,54,1,0,0,14,26,73,43981.0,56433,1,0,1,1,1,3,3,1,14,26,9001.0,6001.0,21.0,13.0,69643d3133207365713d353836,,,,,,,,,,0,0
74736,4533190,5,0,0,1,0,0,73,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74737,4533239,55,1,0,0,23,14,92,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d32323433,,,,,,,,,,0,0
74738,4533241,5,0,0,1,0,0,92,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74739,4533313,55,1,0,0,14,23,74,43981.0,56433,1,0,1,1,1,3,3,1,14,23,9001.0,6001.0,22.0,14.0,69643d3130207365713d32323433,,,,,,,,,,0,0
74740,4533318,55,1,0,0,14,23,74,43981.0,56433,1,0,1,1,1,3,3,1,14,23,9001.0,6001.0,22.0,14.0,69643d3130207365713d32323433,,,,,,,,,,0,0
74741,4533320,5,0,0,1,0,0,74,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74742,4533344,55,1,0,0,14,23,74,43981.0,56433,1,0,1,1,1,3,3,1,14,23,9001.0,6001.0,22.0,14.0,69643d3130207365713d32323433,,,,,,,,,,0,0
74743,4533346,5,0,0,1,0,0,74,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74744,4533591,53,1,0,0,20,14,36,43981.0,56417,1,0,0,1,1,3,3,1,20,14,6001.0,9001.0,20.0,12.0,69643d37207365713d393035,,,,,,,,,,0,0
74745,4533593,5,0,0,1,0,0,36,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74746,4533633,53,1,0,0,14,20,75,43981.0,56433,1,0,1,1,1,3,3,1,14,20,9001.0,6001.0,20.0,12.0,69643d37207365713d393035,,,,,,,,,,0,0
74747,4533635,5,0,0,1,0,0,75,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74748,4533786,102,0,1,0,21,26,113,43981.0,56417,1,0,0,1,1,3,3,1,21,26,,,,,,155.0,1.0,330.0,240.0,30.0,16.0,247.0,0.0,,0,0
74749,4533809,102,0,1,0,21,26,113,43981.0,56417,1,0,0,1,1,3,3,1,21,26,,,,,,155.0,1.0,330.0,240.0,30.0,16.0,247.0,0.0,,0,0
74750,4533813,5,0,0,1,0,0,113,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74751,4534199,54,1,0,0,21,14,114,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,21.0,13.0,69643d38207365713d32323432,,,,,,,,,,0,0
74752,4534201,5,0,0,1,0,0,114,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74753,4534235,54,1,0,0,14,21,76,43981.0,56433,1,0,1,1,1,3,3,1,14,21,9001.0,6001.0,21.0,13.0,69643d38207365713d32323432,,,,,,,,,,0,0
74754,4534237,5,0,0,1,0,0,76,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74755,4534243,54,1,0,0,14,21,76,43981.0,56433,1,0,1,1,1,3,3,1,14,21,9001.0,6001.0,21.0,13.0,69643d38207365713d32323432,,,,,,,,,,0,0
74756,4534245,5,0,0,1,0,0,76,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74757,4534401,54,1,0,0,25,14,113,43981.0,56417,1,0,0,1,1,3,3,1,25,14,6001.0,9001.0,21.0,13.0,69643d3132207365713d353930,,,,,,,,,,0,0
74758,4534403,5,0,0,1,0,0,113,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74759,4534432,54,1,0,0,14,25,77,43981.0,56433,1,0,1,1,1,3,3,1,14,25,9001.0,6001.0,21.0,13.0,69643d3132207365713d353930,,,,,,,,,,0,0
74760,4534435,5,0,0,1,0,0,77,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74761,4534745,102,0,1,0,19,26,30,43981.0,56417,1,0,0,1,1,3,3,1,19,26,,,,,,155.0,1.0,260.0,240.0,30.0,16.0,245.0,0.0,,0,0
74762,4534748,5,0,0,1,0,0,30,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74763,4534793,54,1,0,0,26,14,154,43981.0,56417,1,0,0,1,1,3,3,1,26,14,6001.0,9001.0,21.0,13.0,69643d3133207365713d353837,,,,,,,,,,0,0
74764,4534795,5,0,0,1,0,0,154,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74765,4534829,54,1,0,0,14,26,78,43981.0,56433,1,0,1,1,1,3,3,1,14,26,9001.0,6001.0,21.0,13.0,69643d3133207365713d353837,,,,,,,,,,0,0
74766,4534831,5,0,0,1,0,0,78,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74767,4535065,53,1,0,0,19,14,31,43981.0,56417,1,0,0,1,1,3,3,1,19,14,6001.0,9001.0,20.0,12.0,69643d36207365713d393032,,,,,,,,,,0,0
74768,4535067,5,0,0,1,0,0,31,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74769,4535110,53,1,0,0,14,19,79,43981.0,56433,1,0,1,1,1,3,3,1,14,19,9001.0,6001.0,20.0,12.0,69643d36207365713d393032,,,,,,,,,,0,0
74770,4535112,5,0,0,1,0,0,79,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74771,4535355,55,1,0,0,23,14,93,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d32323434,,,,,,,,,,0,0
74772,4535357,5,0,0,1,0,0,93,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74773,4535381,53,1,0,0,17,14,97,43981.0,56417,1,0,0,1,1,3,3,1,17,14,6001.0,9001.0,20.0,12.0,69643d34207365713d343532,,,,,,,,,,0,0
74774,4535389,53,1,0,0,17,14,97,43981.0,56417,1,0,0,1,1,3,3,1,17,14,6001.0,9001.0,20.0,12.0,69643d34207365713d343532,,,,,,,,,,0,0
74775,4535391,5,0,0,1,0,0,97,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74776,4535424,53,1,0,0,16,14,100,43981.0,56417,1,0,0,1,1,3,3,1,16,14,6001.0,9001.0,20.0,12.0,69643d33207365713d343532,,,,,,,,,,0,0
74777,4535426,5,0,0,1,0,0,100,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74778,4535461,55,1,0,0,14,23,80,43981.0,56433,1,0,1,1,1,3,3,1,14,23,9001.0,6001.0,22.0,14.0,69643d3130207365713d32323434,,,,,,,,,,0,0
74779,4535464,5,0,0,1,0,0,80,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74780,4535469,53,1,0,0,14,17,81,43981.0,56433,1,0,1,1,1,3,3,1,14,17,9001.0,6001.0,20.0,12.0,69643d34207365713d343532,,,,,,,,,,0,0
74781,4535508,53,1,0,0,14,17,81,43981.0,56433,1,0,1,1,1,3,3,1,14,17,9001.0,6001.0,20.0,12.0,69643d34207365713d343532,,,,,,,,,,0,0
74782,4535510,5,0,0,1,0,0,81,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74783,4535561,54,1,0,0,22,14,94,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d32323436,,,,,,,,,,0,0
74784,4535585,54,1,0,0,22,14,94,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d32323436,,,,,,,,,,0,0
74785,4535587,5,0,0,1,0,0,94,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74786,4535637,54,1,0,0,24,14,110,43981.0,56417,1,0,0,1,1,3,3,1,24,14,6001.0,9001.0,21.0,13.0,69643d3131207365713d353835,,,,,,,,,,0,0
74787,4535639,5,0,0,1,0,0,110,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74788,4535669,54,1,0,0,14,22,83,43981.0,56433,1,0,1,1,1,3,3,1,14,22,9001.0,6001.0,21.0,13.0,69643d39207365713d32323436,,,,,,,,,,0,0
74789,4535671,5,0,0,1,0,0,83,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74790,4535688,54,1,0,0,14,24,84,43981.0,56433,1,0,1,1,1,3,3,1,14,24,9001.0,6001.0,21.0,13.0,69643d3131207365713d353835,,,,,,,,,,0,0
74791,4535690,5,0,0,1,0,0,84,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74792,4535909,54,1,0,0,26,14,155,43981.0,56417,1,0,0,1,1,3,3,1,26,14,6001.0,9001.0,21.0,13.0,69643d3133207365713d353838,,,,,,,,,,0,0
74793,4535911,5,0,0,1,0,0,155,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74794,4535985,54,1,0,0,14,26,85,43981.0,56433,1,0,1,1,1,3,3,1,14,26,9001.0,6001.0,21.0,13.0,69643d3133207365713d353838,,,,,,,,,,0,0
74795,4535987,5,0,0,1,0,0,85,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74796,4536682,54,1,0,0,25,14,114,43981.0,56417,1,0,0,1,1,3,3,1,25,14,6001.0,9001.0,21.0,13.0,69643d3132207365713d353931,,,,,,,,,,0,0
74797,4536684,5,0,0,1,0,0,114,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74798,4536735,54,1,0,0,14,25,86,43981.0,56433,1,0,1,1,1,3,3,1,14,25,9001.0,6001.0,21.0,13.0,69643d3132207365713d353931,,,,,,,,,,0,0
74799,4536737,5,0,0,1,0,0,86,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74800,4536785,54,1,0,0,21,14,115,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,21.0,13.0,69643d38207365713d32323433,,,,,,,,,,0,0
74801,4536787,5,0,0,1,0,0,115,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74802,4536852,54,1,0,0,14,21,87,43981.0,56433,1,0,1,1,1,3,3,1,14,21,9001.0,6001.0,21.0,13.0,69643d38207365713d32323433,,,,,,,,,,0,0
74803,4536854,5,0,0,1,0,0,87,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74804,4537011,55,1,0,0,23,14,94,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d32323435,,,,,,,,,,0,0
74805,4537013,5,0,0,1,0,0,94,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74806,4537063,55,1,0,0,14,23,88,43981.0,56433,1,0,1,1,1,3,3,1,14,23,9001.0,6001.0,22.0,14.0,69643d3130207365713d32323435,,,,,,,,,,0,0
74807,4537065,5,0,0,1,0,0,88,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74808,4537208,54,1,0,0,24,14,111,43981.0,56417,1,0,0,1,1,3,3,1,24,14,6001.0,9001.0,21.0,13.0,69643d3131207365713d353836,,,,,,,,,,0,0
74809,4537210,5,0,0,1,0,0,111,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74810,4537238,54,1,0,0,14,24,89,43981.0,56433,1,0,1,1,1,3,3,1,14,24,9001.0,6001.0,21.0,13.0,69643d3131207365713d353836,,,,,,,,,,0,0
74811,4537240,5,0,0,1,0,0,89,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74812,4537468,54,1,0,0,22,14,95,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d32323437,,,,,,,,,,0,0
74813,4537470,5,0,0,1,0,0,95,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74814,4537473,54,1,0,0,22,14,95,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d32323437,,,,,,,,,,0,0
74815,4537475,5,0,0,1,0,0,95,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74816,4537542,54,1,0,0,26,14,156,43981.0,56417,1,0,0,1,1,3,3,1,26,14,6001.0,9001.0,21.0,13.0,69643d3133207365713d353839,,,,,,,,,,0,0
74817,4537544,5,0,0,1,0,0,156,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74818,4537572,54,1,0,0,14,22,90,43981.0,56433,1,0,1,1,1,3,3,1,14,22,9001.0,6001.0,21.0,13.0,69643d39207365713d32323437,,,,,,,,,,0,0
74819,4537574,5,0,0,1,0,0,90,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74820,4537618,54,1,0,0,14,26,91,43981.0,56433,1,0,1,1,1,3,3,1,14,26,9001.0,6001.0,21.0,13.0,69643d3133207365713d353839,,,,,,,,,,0,0
74821,4537620,5,0,0,1,0,0,91,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74822,4537683,53,1,0,0,15,14,93,43981.0,56417,1,0,0,1,1,3,3,1,15,14,6001.0,9001.0,20.0,12.0,69643d32207365713d343531,,,,,,,,,,0,0
74823,4537685,5,0,0,1,0,0,93,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74824,4537743,53,1,0,0,14,15,92,43981.0,56433,1,0,1,1,1,3,3,1,14,15,9001.0,6001.0,20.0,12.0,69643d32207365713d343531,,,,,,,,,,0,0
74825,4537745,5,0,0,1,0,0,92,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74826,4537924,54,1,0,0,25,14,115,43981.0,56417,1,0,0,1,1,3,3,1,25,14,6001.0,9001.0,21.0,13.0,69643d3132207365713d353932,,,,,,,,,,0,0
74827,4537926,5,0,0,1,0,0,115,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74828,4537985,54,1,0,0,14,25,93,43981.0,56433,1,0,1,1,1,3,3,1,14,25,9001.0,6001.0,21.0,13.0,69643d3132207365713d353932,,,,,,,,,,0,0
74829,4537990,54,1,0,0,14,25,93,43981.0,56433,1,0,1,1,1,3,3,1,14,25,9001.0,6001.0,21.0,13.0,69643d3132207365713d353932,,,,,,,,,,0,0
74830,4537992,5,0,0,1,0,0,93,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74831,4538068,53,1,0,0,18,14,36,43981.0,56417,1,0,0,1,1,3,3,1,18,14,6001.0,9001.0,20.0,12.0,69643d35207365713d393032,,,,,,,,,,0,0
74832,4538070,5,0,0,1,0,0,36,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74833,4538099,53,1,0,0,18,14,36,43981.0,56417,1,0,0,1,1,3,3,1,18,14,6001.0,9001.0,20.0,12.0,69643d35207365713d393032,,,,,,,,,,0,0
74834,4538101,5,0,0,1,0,0,36,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74835,4538141,53,1,0,0,14,18,94,43981.0,56433,1,0,1,1,1,3,3,1,14,18,9001.0,6001.0,20.0,12.0,69643d35207365713d393032,,,,,,,,,,0,0
74836,4538143,5,0,0,1,0,0,94,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74837,4538192,53,1,0,0,20,14,37,43981.0,56417,1,0,0,1,1,3,3,1,20,14,6001.0,9001.0,20.0,12.0,69643d37207365713d393036,,,,,,,,,,0,0
74838,4538231,53,1,0,0,20,14,37,43981.0,56417,1,0,0,1,1,3,3,1,20,14,6001.0,9001.0,20.0,12.0,69643d37207365713d393036,,,,,,,,,,0,0
74839,4538233,5,0,0,1,0,0,37,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74840,4538289,53,1,0,0,14,20,95,43981.0,56433,1,0,1,1,1,3,3,1,14,20,9001.0,6001.0,20.0,12.0,69643d37207365713d393036,,,,,,,,,,0,0
74841,4538292,5,0,0,1,0,0,95,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74842,4538747,54,1,0,0,24,14,112,43981.0,56417,1,0,0,1,1,3,3,1,24,14,6001.0,9001.0,21.0,13.0,69643d3131207365713d353837,,,,,,,,,,0,0
74843,4538749,5,0,0,1,0,0,112,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74844,4538777,54,1,0,0,14,24,96,43981.0,56433,1,0,1,1,1,3,3,1,14,24,9001.0,6001.0,21.0,13.0,69643d3131207365713d353837,,,,,,,,,,0,0
74845,4538780,5,0,0,1,0,0,96,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74846,4539111,53,1,0,0,19,14,32,43981.0,56417,1,0,0,1,1,3,3,1,19,14,6001.0,9001.0,20.0,12.0,69643d36207365713d393033,,,,,,,,,,0,0
74847,4539113,55,1,0,0,23,14,95,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d32323436,,,,,,,,,,0,0
74848,4539116,53,1,0,0,19,14,32,43981.0,56417,1,0,0,1,1,3,3,1,19,14,6001.0,9001.0,20.0,12.0,69643d36207365713d393033,,,,,,,,,,0,0
74849,4539150,53,1,0,0,19,14,32,43981.0,56417,1,0,0,1,1,3,3,1,19,14,6001.0,9001.0,20.0,12.0,69643d36207365713d393033,,,,,,,,,,0,0
74850,4539153,5,0,0,1,0,0,32,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74851,4539159,55,1,0,0,23,14,95,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d32323436,,,,,,,,,,0,0
74852,4539162,5,0,0,1,0,0,95,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74853,4539219,55,1,0,0,14,23,98,43981.0,56433,1,0,1,1,1,3,3,1,14,23,9001.0,6001.0,22.0,14.0,69643d3130207365713d32323436,,,,,,,,,,0,0
74854,4539221,5,0,0,1,0,0,98,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74855,4539235,53,1,0,0,14,19,97,43981.0,56433,1,0,1,1,1,3,3,1,14,19,9001.0,6001.0,20.0,12.0,69643d36207365713d393033,,,,,,,,,,0,0
74856,4539237,5,0,0,1,0,0,97,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74857,4539362,54,1,0,0,26,14,157,43981.0,56417,1,0,0,1,1,3,3,1,26,14,6001.0,9001.0,21.0,13.0,69643d3133207365713d353930,,,,,,,,,,0,0
74858,4539364,5,0,0,1,0,0,157,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74859,4539399,54,1,0,0,14,26,99,43981.0,56433,1,0,1,1,1,3,3,1,14,26,9001.0,6001.0,21.0,13.0,69643d3133207365713d353930,,,,,,,,,,0,0
74860,4539401,5,0,0,1,0,0,99,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74861,4539762,54,1,0,0,21,14,116,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,21.0,13.0,69643d38207365713d32323434,,,,,,,,,,0,0
74862,4539764,5,0,0,1,0,0,116,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74863,4539836,54,1,0,0,14,21,100,43981.0,56433,1,0,1,1,1,3,3,1,14,21,9001.0,6001.0,21.0,13.0,69643d38207365713d32323434,,,,,,,,,,0,0
74864,4539838,5,0,0,1,0,0,100,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74865,4539936,54,1,0,0,22,14,96,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d32323438,,,,,,,,,,0,0
74866,4539968,54,1,0,0,22,14,96,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d32323438,,,,,,,,,,0,0
74867,4539970,5,0,0,1,0,0,96,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74868,4540039,54,1,0,0,14,22,101,43981.0,56433,1,0,1,1,1,3,3,1,14,22,9001.0,6001.0,21.0,13.0,69643d39207365713d32323438,,,,,,,,,,0,0
74869,4540042,5,0,0,1,0,0,101,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74870,4540067,54,1,0,0,24,14,113,43981.0,56417,1,0,0,1,1,3,3,1,24,14,6001.0,9001.0,21.0,13.0,69643d3131207365713d353838,,,,,,,,,,0,0
74871,4540069,5,0,0,1,0,0,113,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74872,4540102,54,1,0,0,14,24,102,43981.0,56433,1,0,1,1,1,3,3,1,14,24,9001.0,6001.0,21.0,13.0,69643d3131207365713d353838,,,,,,,,,,0,0
74873,4540104,5,0,0,1,0,0,102,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74874,4540549,54,1,0,0,25,14,116,43981.0,56417,1,0,0,1,1,3,3,1,25,14,6001.0,9001.0,21.0,13.0,69643d3132207365713d353933,,,,,,,,,,0,0
74875,4540551,5,0,0,1,0,0,116,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74876,4540602,54,1,0,0,14,25,103,43981.0,56433,1,0,1,1,1,3,3,1,14,25,9001.0,6001.0,21.0,13.0,69643d3132207365713d353933,,,,,,,,,,0,0
74877,4540604,5,0,0,1,0,0,103,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74878,4541034,54,1,0,0,26,14,158,43981.0,56417,1,0,0,1,1,3,3,1,26,14,6001.0,9001.0,21.0,13.0,69643d3133207365713d353931,,,,,,,,,,0,0
74879,4541037,5,0,0,1,0,0,158,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74880,4541071,54,1,0,0,14,26,104,43981.0,56417,1,0,0,1,1,3,3,1,14,26,9001.0,6001.0,21.0,13.0,69643d3133207365713d353931,,,,,,,,,,0,0
74881,4541073,5,0,0,1,0,0,104,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74882,4541429,54,1,0,0,22,14,97,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d32323439,,,,,,,,,,0,0
74883,4541431,5,0,0,1,0,0,97,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74884,4541460,54,1,0,0,22,14,97,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d32323439,,,,,,,,,,0,0
74885,4541462,5,0,0,1,0,0,97,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74886,4541472,55,1,0,0,23,14,96,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d32323437,,,,,,,,,,0,0
74887,4541474,5,0,0,1,0,0,96,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74888,4541488,55,1,0,0,23,14,96,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d32323437,,,,,,,,,,0,0
74889,4541490,5,0,0,1,0,0,96,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74890,4541527,55,1,0,0,23,14,96,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d32323437,,,,,,,,,,0,0
74891,4541529,5,0,0,1,0,0,96,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74892,4541547,55,1,0,0,14,23,106,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,22.0,14.0,69643d3130207365713d32323437,,,,,,,,,,0,0
74893,4541549,5,0,0,1,0,0,106,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74894,4541657,54,1,0,0,14,22,105,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,21.0,13.0,69643d39207365713d32323439,,,,,,,,,,0,0
74895,4541680,54,1,0,0,14,22,105,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,21.0,13.0,69643d39207365713d32323439,,,,,,,,,,0,0
74896,4541682,5,0,0,1,0,0,105,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
74897,4541854,54,1,0,0,25,14,117,43981.0,56417,1,0,0,1,1,3,3,1,25,14,6001.0,9001.0,21.0,13.0,69643d3132207365713d353934,,,,,,,,,,0,0
74898,4541856,5,0,0,1,0,0,117,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
